src_id,src_numeric_id,name_en,name_ar,domain,institution,category,source_type,source_class,sector_category,sub_sector_tag,geographic_coverage,time_coverage_start,time_coverage_end,access_method,access_method_norm,auth_required,data_format,update_frequency,update_frequency_norm,cadence,cadence_norm,cadence_lag_tolerance,tier,reliability_score,confidence_grade,license,partnership_required,partnership_action_email,routing_function,dashboard_modules_linked,integration_targets,embedded_indicators,data_fields,transformation_notes,granularity_caveats,fallback_plan,admin_alert_trigger_condition,ingestion_method,ingestion_owner_agent,multilingual_required,glossary_terms_required,evidence_pack_flag,yeto_usage,yeto_module,coverage,typical_lag_days,typical_lag_text,notes,tags,status,active,url,url_raw,origin,ai_coach_prompt,auth_required_raw,access_method_norm_raw,update_frequency_norm_raw,cadence_norm_raw,cadence_lag_tolerance_raw,url_raw_original,source_class_label
SRC-160,160,United Nations Commodity Trade Statistics (Comtrade) for Arms (HS 9304),,n,,Arms trade via trade data,,DATA_NUMERIC,Arms trade via trade data,,Global,2010,2026,Manual/Web,MANUAL,Yes,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Import/export of arms category; can be used to detect arms shipments (if any recorded).,Arms trade via trade data,PENDING_REVIEW,True,,Comtrade API (as above),extended,,Unknown,MANUAL+WEB,ANNUAL,ANNUAL,240 days,N/A (offline/manual),Documents/Analysis
SRC-161,161,UN Security Council Sanctions List,,n,,Sanctions,,SANCTIONS_LIST,Sanctions,,Global,2010,2026,Manual/Web,MANUAL,Yes,Unknown,Real‑time,REALTIME,IRREGULAR,IRREGULAR,,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provide names of individuals/entities under sanctions; see master registry.,Sanctions,PENDING_REVIEW,True,,Already included.,extended,,Unknown,MANUAL+WEB,REAL‑TIME,IRREGULAR,per-source,N/A (offline/manual),Documents/Analysis
SRC-162,162,U.S. OFAC Specially Designated Nationals List,,home.treasury.gov,US Treasury OFAC,Sanctions,,SANCTIONS_LIST,Sanctions,,Global,2010,2026,Manual/Web,MANUAL,No,Unknown,Real‑time,REALTIME,IRREGULAR,IRREGULAR,,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provide names of Yemeni entities under US sanctions.,Sanctions,PENDING_REVIEW,True,https://home.treasury.gov/policy-issues/financial-sanctions/sanctions-lists,Already included.,extended,,Unknown,MANUAL+WEB,REAL‑TIME,IRREGULAR,per-source,https://home.treasury.gov/policy-issues/financial-sanctions/sanctions-lists,Documents/Analysis
SRC-163,163,EU and UK Sanctions Lists,,www.gov.uk,,Sanctions,,SANCTIONS_LIST,Sanctions,,Global,2010,2026,Manual/Web,MANUAL,No,Unknown,Real‑time,REALTIME,IRREGULAR,IRREGULAR,,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provide names under EU/UK sanctions regimes.,Sanctions,PENDING_REVIEW,True,https://www.gov.uk/government/publications/the-uk-sanctions-list,Already included.,extended,,Unknown,MANUAL+WEB,REAL‑TIME,IRREGULAR,per-source,https://www.gov.uk/government/publications/the-uk-sanctions-list,Documents/Analysis
SRC-164,164,Yemen Ministry of Interior & Ministry of Defence (Aden & Sana’a),,n,Government of Yemen,Conflict reports,,DOC_NARRATIVE,Conflict reports,,National,2010,2026,Manual/Web,MANUAL,Yes,Unknown,Ad hoc,IRREGULAR,IRREGULAR,IRREGULAR,,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provide casualty reports and conflict updates; seldom reliable; treat as narrative.,Conflict reports,PENDING_REVIEW,True,,Official statements and press releases,extended,,Unknown,MANUAL+WEB,IRREGULAR,IRREGULAR,per-source,N/A (offline/manual),Documents/Analysis
SRC-165,165,Yemen Data Project (airstrike database),,n,Yemen Data Project,Conflict events,,DATA_NUMERIC,Conflict events,,NGO,2010,2026,Manual/Web,MANUAL,Yes,Unknown,Monthly,MONTHLY,MONTHLY,MONTHLY,60.0,T2,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provide counts of airstrikes and civilian casualties; high credibility.,Conflict events,PENDING_REVIEW,True,,Already included; emphasise monthly series,extended,,Unknown,MANUAL+WEB,MONTHLY,MONTHLY,60 days,N/A (offline/manual),Documents/Analysis
SRC-166,166,"Yemen Telecom Companies Data (Yemen Mobile, Sabafon, MTN, Y-Telecom)",,n,,Connectivity,,DATA_NUMERIC,Connectivity,,National,2010,2026,Manual/Web,MANUAL,Yes,Unknown,Occasional,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Provide information on subscriber numbers, network coverage, restoration of services; glean via press releases.",Connectivity,PENDING_REVIEW,True,,Company websites & regulator statements,extended,,Unknown,MANUAL+WEB,OCCASIONAL,IRREGULAR,per-source,N/A (offline/manual),Documents/Analysis
SRC-167,167,Power grid restoration announcements,,n,,Energy infrastructure,,DATA_NUMERIC,Energy infrastructure,,National,2010,2026,Manual/Web,MANUAL,Yes,Unknown,Ad hoc,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Provide updates on electricity supply, power plant repairs, load shedding; glean from local news; treat as narrative.",Energy infrastructure,PENDING_REVIEW,True,,Press releases (Ministry of Electricity),extended,,Unknown,MANUAL+WEB,IRREGULAR,IRREGULAR,per-source,N/A (offline/manual),Documents/Analysis
SRC-168,168,Arab Businessmen Councils,,n,,Cross‑border investment,,DATA_NUMERIC,Cross‑border investment,,Regional,2010,2026,Manual/Web,MANUAL,Yes,Unknown,Occasional,IRREGULAR,IRREGULAR,IRREGULAR,,T3,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provide updates on cross‑border investments by Gulf and Yemeni expatriates; glean from media or business associations.,Cross‑border investment,PENDING_REVIEW,True,,Reports (various),extended,,Unknown,MANUAL+WEB,OCCASIONAL,IRREGULAR,per-source,N/A (offline/manual),Documents/Analysis
SRC-169,169,Yemen Export Promotion Centre (if revived),,n,,Export promotion,,DATA_NUMERIC,Export promotion,,National,2010,2026,Manual/Web,MANUAL,Yes,Unknown,Unknown,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Could provide data on non‑oil exports, SME exporters; currently inactive; placeholder.",Export promotion,PENDING_REVIEW,True,,Official documents,extended,,Unknown,MANUAL+WEB,UNKNOWN,IRREGULAR,per-source,N/A (offline/manual),Documents/Analysis
SRC-170,170,International Crisis Group,,www.crisisgroup.org,,Research,,DOC_NARRATIVE,Research,,NGO,2010,2026,Manual/Web,MANUAL,No,Unknown,Occasional,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,See above.,Research,PENDING_REVIEW,True,https://www.crisisgroup.org/,Already included; emphasise conflict economy,extended,,Unknown,MANUAL+WEB,OCCASIONAL,IRREGULAR,per-source,https://www.crisisgroup.org/,Documents/Analysis
SRC-171,171,Economic Intelligence Unit (EIU),,n,,Country analysis,,DATA_NUMERIC,Country analysis,,Commercial,2010,2026,Manual/Web,MANUAL,Yes,Unknown,Monthly,MONTHLY,MONTHLY,MONTHLY,60.0,T3,C,C,Unknown/varies,True,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,Manual,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Reports on Yemen’s economy, politics, forecast; subscription required; store metadata only; *Needs Key*.",Country analysis,NEEDS_KEY,True,,Subscription,extended,,Unknown,MANUAL+WEB,MONTHLY,MONTHLY,60 days,N/A (offline/manual),Documents/Analysis
SRC-183,183,UNCTADstat (Trade & Development),,n,UNCTAD,Trade & Development,,DATA_NUMERIC,Trade & Development,,Global,2010,2026,Manual/semi-automated CSV/Excel download; registration may be required for bulk files,CSV,Yes,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,,B,B,Free for use with attribution (public),False,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Depends on dataset (year, value, indicator)",TBD,"National, annual; gaps due to conflict; proxies used if missing; flagged with lower confidence",Use alternates/proxies; log gap ticket,TBD,"Custom ETL – periodic checks for new files, download CSVs, load into structured tables; validation on year‑over‑year consistency; Data Gap Ticket if updates missing",Manus,0,0,0,"External sector enrichment – FDI trends, debt statistics; complement trade data","Macro Trends (external debt, FDI), Investment Dashboard, Research Hub","FDI flows, balance of payments details, commodity price indices and development indicators; Yemen data 2010–present",,Moderate to high (6+ months after year‑end),,"Trade & Development;Macro Trends (external debt, FDI), Investment Dashboard, Research Hub",PENDING_REVIEW,True,,"UNCTADstat bulk download (no open API) – e.g. FDI inflows, external debt, current account",master,,Free login may be required,MANUAL,ANNUAL,ANNUAL,240 days,N/A (offline/manual),Documents/Analysis
SRC-184,184,FAO – FAOSTAT & Food Security,,n,FAO,Agriculture/Food,,DATA_NUMERIC,Agriculture/Food,,Global,2010,2026,Bulk download (CSV/Excel) – no API; bulletins (PDF) for food price monitoring,API,No,Unknown,Annual for production indices; periodic (monthly/quarterly) for price monitoring,MONTHLY,MONTHLY,MONTHLY,60.0,T1,B,B,Open data (CC BY 4.0),False,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Varies by dataset (year, item, value, unit)",TBD,National totals; no governorate-level production data; significant data gaps post‑2015; proxies used and missing values flagged,Use alternates/proxies; log gap ticket,TBD,Custom ETL – ingest historical series from FAOSTAT; parse PDF bulletins for food price monitoring; cross-validate with WFP; Data Gap alerts if bulletins are late,Manus,0,0,0,"Agricultural context – agriculture % of GDP, cereal production trends; food price data used for humanitarians and inflation proxy","Macro Trends (agriculture), Markets & Prices, Aid & Food Security, Research Hub","Crop production volumes, livestock counts, food supply per capita (up to 2013) and patchy thereafter; food price monitoring via WFP",,High for production (published 1+ year later); moderate for price data,,"Agriculture/Food;Macro Trends (agriculture), Markets & Prices, Aid & Food Security, Research Hub",PENDING_REVIEW,True,,FAOSTAT portal (bulk downloads); FAO Food Price Index; food security cluster bulletins,master,,None for FAOSTAT,API+DOCS,MONTHLY,MONTHLY,60 days,N/A (offline/manual),Documents/Analysis
SRC-185,185,UNDP/UNICEF/WFP/OCHA Public Data & Reports,,n,"UNDP, UNICEF, WFP, OCHA (various agencies)",Development & Humanitarian Analysis,,DOC_PDF,Development & Humanitarian Analysis,,Global/UN,2010,2026,Documents (PDFs) and small datasets; some via HDX; manual or semi-automated ingestion,PDF,No,Unknown,"Occasional – e.g. UNDP bulletins quarterly, UNICEF updates annually, WFP VAM price bulletins monthly, OCHA HNO/HRP annually",MONTHLY,MONTHLY,MONTHLY,60.0,T1,A-,A,Public domain or CC BY (varies by agency); data on HDX open,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Various – summary tables (e.g. poverty rates, number of out‑of‑school children) and narrative analysis",TBD,Some reports include subnational data (needs by governorate); captured by YETO; data may be modelled or inconsistent; flagged with confidence rating and methodology notes,Use alternates/proxies; log gap ticket,TBD,Document ingestion with parsing; YETO captures key data points and stores metadata; manual entry if automated parsing fails; Data Gap if expected reports are overdue,Manus,0,0,0,"Enriches Evidence Base; feeds Scenario Simulator assumptions; informs dashboards (e.g. needs and aid coverage, malnutrition rates); used in Glossary; Research Hub and AI assistant","Humanitarian Overview, Poverty & Social Indicators, Research Hub, AI Assistant","Qualitative & quantitative insights: poverty, human development, recovery analyses; WFP price data; UNDP socio-economic updates; UNICEF child indicators; OCHA HNO people in need by governorate; etc. 2010–present",,Reports often 1–2 times per year; data may be a few months old,,"Development & Humanitarian Analysis;Humanitarian Overview, Poverty & Social Indicators, Research Hub, AI Assistant",PENDING_REVIEW,True,,"Various: UNDP Yemen site, UNICEF Yemen site, WFP VAM DataViz, OCHA HDX datasets",master,,Unknown,DOCS+MANUAL,MONTHLY,MONTHLY,60 days,N/A (offline/manual),Documents/Analysis
SRC-186,186,WFP Yemen Market & Price Monitoring,,n,World Food Programme (VAM),Market Prices & Food Security,,DATA_NUMERIC,Market Prices & Food Security,,Global (Yemen),2010,2026,PDF bulletins and CSV/Excel datasets; WFP price API if available; manual ingestion,API,No,Unknown,Monthly bulletins (4–6 week lag); possibly bi‑weekly raw price data,WEEKLY,WEEKLY,WEEKLY,14.0,T1,A,A,Open; WFP data is public with attribution,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Commodity, market/city, unit, price (YER), date; cost of minimum food basket; fuel prices; exchange rates",TBD,Subnational – data by region/market; YETO labels regime control (GoY vs DFA); no official CPI post‑2015; WFP price-based inflation is proxy; volatile; missing areas noted,Use alternates/proxies; log gap ticket,TBD,Custom parser to extract tables from monthly PDFs; ingest any available CSV from HDX; manual QA; WFP global price API if available; Data Gap alert if bulletin is late,Manus,0,0,0,"Feeds Markets Dashboard (price trends, regional splits), Fuel Price Dashboard, FX Dashboard (market rates), Scenario Simulator (impact of shocks), AI assistant (inflation and purchasing power)","FX & Inflation Monitor, Food Security panel, Humanitarian Planning, Timeline","Retail prices of staple foods and fuel (petrol, diesel, gas) across various markets; exchange rates (market vs official); supply indicators (days of import cover); narrative analysis",,4–6 weeks – bulletins published after month end; raw data available sooner via partners,,"Market Prices & Food Security;FX & Inflation Monitor, Food Security panel, Humanitarian Planning, Timeline",PENDING_REVIEW,True,,WFP VAM DataViz platform and HDX (e.g. monthly bulletins like “Yemen Market and Trade Bulletin Oct 2025”),master,,Unknown,API+DOCS+MANUAL,WEEKLY,WEEKLY,14 days,N/A (offline/manual),Documents/Analysis
SRC-187,187,Fuel Price Bulletins & Partner Feeds,,n,"Yemeni fuel companies, humanitarian clusters, partners",Market Prices,,DOC_PDF,Market Prices,,National/Partner,2010,2026,"Manual ingestion – PDF bulletins, social media announcements, partner-provided files",PDF,Yes,Unknown,Ad‑hoc (whenever price changes); clusters track monthly,MONTHLY,MONTHLY,MONTHLY,60.0,,B,B,Public domain or partner data; provenance maintained,True,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Region (GoY vs DFA), city, fuel type, price (YER per litre/cylinder), effective date",TBD,Regional (north vs south and city‑level); official price may not reflect availability; multiple prices recorded (official and market); context noted; manual updates recommended when data scarce,Use alternates/proxies; log gap ticket,TBD,Custom pipeline; maintain dataset of fuel prices; ingest updates from WFP/clusters; use media monitoring; store multiple prices (official vs unofficial) with provenance; manual updates when automated data is sparse; Data Gap Ticket on conflicting or missing data,Manus,0,0,0,Supports inflation/cost of living analysis; macro dashboards; Fuel Subsidy Tracker; scenario modelling; stakeholder pages; sanctions/compliance (if tracking fuel import violations),"Markets & Prices, Fuel Subsidy Tracker (if implemented), Timeline, AI Assistant","Official pump prices for petrol, diesel, cooking gas in government-controlled and DFA areas; black‑market prices if monitored; 2010–2014 official data; 2015–present assembled from news/clusters",,N/A – updates as changes occur; YETO records time of last change,,"Market Prices;Markets & Prices, Fuel Subsidy Tracker (if implemented), Timeline, AI Assistant",NEEDS_KEY,True,,"Varies – YPC announcements, Food Security Cluster Fuel Watch, partner data contributions",master,,Unknown,DOCS+MANUAL+PARTNER,MONTHLY,MONTHLY,60 days,N/A (offline/manual),Documents/Analysis
SRC-188,188,Yemen Data Project (Airstrikes),,n,Yemen Data Project,Conflict – Air War,,SANCTIONS_LIST,Conflict – Air War,,NGO,2010,2026,Manual ingestion from monthly reports and media releases,PDF,No,Unknown,Monthly; annual summary,MONTHLY,MONTHLY,MONTHLY,60.0,T2,A,A,Attribution required; data for advocacy; not for commercial use,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Month, number of air strikes, location targeted, civilian casualties (if available)",TBD,Monthly by broad region; covers only airstrikes; complementary to ACLED; flagged as specific context,Use alternates/proxies; log gap ticket,TBD,Manual parsing of reports and bulletins; store monthly counts; integrate into conflict timeline; Data Gap Ticket if missing reports,Manus,0,0,0,Enhances Conflict Timeline (air war intensity); AI Assistant; Sanctions/Compliance (air strike patterns relevant to arms embargo); scenario modeling,"Conflict Timeline, AI evidence, Sanctions/Compliance, Research Hub","Counts of air strikes, targeted locations, civilian casualty estimates since March 2015",,Low – monthly data available within next month,,"Conflict – Air War;Conflict Timeline, AI evidence, Sanctions/Compliance, Research Hub",PENDING_REVIEW,True,,Reports and requests (no open API),master,,None for summary info; full dataset may require contact,DOCS+MANUAL,MONTHLY,MONTHLY,60 days,N/A (offline/manual),Documents/Analysis
SRC-189,189,Central Bank of Yemen – Aden & Sana’a,,cby-ye.com,Central Bank of Yemen (CBY) – Aden (Government) & Sana’a (De facto),Monetary & Financial Sector,,DATA_NUMERIC,Monetary & Financial Sector,,National,2010,2026,"Manual ingestion – scrape CBY Aden auction data, bulletins; glean Sana’a data from reports/leaks/news; partner feeds",API,Yes,Unknown,Aden: weekly FX auction results; monthly/quarterly bulletins; annual financial statements. Sana’a: irregular data via budget docs or news; circulars occasionally,WEEKLY,WEEKLY,WEEKLY,14.0,T1,B-,B,Government public data (no formal license),True,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Auction: date, amount sold, cut-off rate, weighted rate; FX rates; monetary aggregates; list of licensed banks; circulars and policy decisions",TBD,National; effectively two monetary jurisdictions; YETO displays dual values; data quality low; proxies used; missing data flagged; contradictory series shown side-by-side,Use alternates/proxies; log gap ticket,TBD,Custom ETL and document parsing – scheduled scraping of CBY Aden auction results; parse bulletins and financial statements; tag data by regime (Aden vs Sana’a); store parallel series; Data Gap for missing series; proxies used (e.g. WFP prices for inflation),Manus,0,0,0,"FX Dashboard (official vs parallel rates); Monetary module (money supply, inflation, banking sector); Public Finance context; Stakeholder Pages (CBY profile); timeline for monetary policy events","FX & Monetary, Banking Sector, Public Finance, Timeline, AI Assistant","Exchange rates (official peg/auction rates in Aden; official rate in Sana’a; parallel market rates); monetary indicators (money supply, inflation if any, deposits, loans); banking sector (licensed banks, compliance); 2010–2014 unified; post‑2015 split data by regime",,Variable – auctions weekly; other stats months or absent,,"Monetary & Financial Sector;FX & Monetary, Banking Sector, Public Finance, Timeline, AI Assistant",NEEDS_KEY,True,https://cby-ye.com/,Official websites (e.g. cby-aden.com); Sana’a releases via Ministry of Planning or news,master,,None (public reports); internal data may require partnerships,DOCS+MANUAL+PARTNER+WEB,WEEKLY,WEEKLY,14 days,https://cby-ye.com/,Documents/Analysis
SRC-190,190,Yemen Ministry of Finance / Ministry of Planning / CSO,,www.cso-yemen.org,Government ministries (GoY and DFA),Public Finance & Economic Planning,,DOC_PDF,Public Finance & Economic Planning,,National,2010,2026,"Manual document ingestion (PDFs, Excel); partner-provided copies; speech extracts",PDF,Yes,Unknown,"GoY budgets irregular (e.g. 2019, 2021); execution reports rarely; Sana’a budgets undisclosed; MoPIC plans occasional; CSO yearbooks up to 2014 and limited later estimates",ANNUAL,IRREGULAR,IRREGULAR,,T1,C+,C,Government data; public domain,True,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Budget lines by sector/ministry; revenue by type (oil, tax, grants); deficit & financing; population and CPI series; macro assumptions; development plan indicators",TBD,National; breakdown by sector if available; no unified budget after 2015; data politicized; off‑budget items (e.g. military aid) excluded; data rated low confidence; side‑by‑side comparison of GoY vs DFA budgets,Use alternates/proxies; log gap ticket,TBD,Document parsing and ETL – extract tables from PDFs; store data by regime and year; flag missing years; glean partial data from speeches and IMF reports; integrate CSO historical data; Data Gap Ticket when reports unavailable; proxies used,Manus,0,0,0,"Public Finance module – budget trends, revenues, expenditures, debt; Debt Tracker; scenario modelling (fiscal policy changes); Stakeholder pages for MoF/MoPIC; Research library","Public Finance Dashboard, Debt Tracker, Economic Plans, Research library, Stakeholder Pages","Government budgets (revenues, expenditures, deficit financing), public debt (domestic and external), donor funding, macro assumptions (oil production, exchange rate); MoPIC development plans; CSO data (GDP, population, CPI) up to 2014; partial estimates 2015–2017; dual budgets post‑2015",,Annual if published; many years missing,,"Public Finance & Economic Planning;Public Finance Dashboard, Debt Tracker, Economic Plans, Research library, Stakeholder Pages",NEEDS_KEY,True,https://www.cso-yemen.org/,"Official documents (budgets, fiscal statements) via government portals or leaked PDFs",master,,Unknown,DOCS+MANUAL+PARTNER,ANNUAL,IRREGULAR,per-source,https://www.cso-yemen.org/,Documents/Analysis
